date	1. open	2. high	3. low	4. close	5. volume
2019-05-21 11:30:00	187.58	187.77	186.67	187.48	2951665.0
2019-05-21 12:30:00	187.49	187.5	186.97	187.2962	1748373.0
2019-05-21 13:30:00	187.29	187.96	187.195	187.9	1801689.0
2019-05-21 14:30:00	187.86	188.0	186.88	187.1	2379009.0
2019-05-21 15:30:00	187.09	187.41	186.35	186.59	3421756.0
2019-05-22 09:30:00	184.66	185.71	184.3801	184.67	7279757.0
2019-05-22 10:30:00	184.64	184.8	182.55	184.24	5662592.0
2019-05-22 11:30:00	184.25	184.41	183.0	183.4	2908297.0
2019-05-22 12:30:00	183.3704	183.48	182.96	183.11	2620001.0
2019-05-22 13:30:00	183.1	183.43	182.74	183.205	2833031.0
2019-05-22 14:30:00	183.2	183.85	182.74	182.83	3235243.0
2019-05-22 15:30:00	182.83	183.225	182.65	182.79	2680484.0
2019-05-23 09:30:00	179.8	180.2567	177.81	179.16	11928720.0
2019-05-23 10:30:00	179.15	180.54	179.01	180.19	4328111.0
2019-05-23 11:30:00	180.2	180.29	178.29	178.52	3800328.0
2019-05-23 12:30:00	178.52	179.76	178.37	179.44	3307971.0
2019-05-23 13:30:00	179.43	179.8769	178.865	179.2897	2264472.0
2019-05-23 14:30:00	179.28	180.23	178.46	179.84	3361413.0
2019-05-23 15:30:00	179.82	180.18	179.04	179.7267	2796368.0
2019-05-24 09:30:00	180.2	182.14	180.13	180.58	7120784.0
2019-05-24 10:30:00	180.59	180.86	179.65	179.99	2967391.0
2019-05-24 11:30:00	180.0	180.2733	179.72	180.25	2218170.0
2019-05-24 12:30:00	180.25	180.53	179.83	179.87	1739957.0
2019-05-24 13:30:00	179.87	180.18	179.12	179.28	2471946.0
2019-05-24 14:30:00	179.3	179.7589	179.2	179.74	2054027.0
2019-05-24 15:30:00	179.73	179.73	178.65	178.67	3063597.0
